ID,Time,Position(x),Position(y),Position(z),
1,9.88,-4.65,0,2.325,
2,9.88,-3.459809,0,3.051696,
3,9.88,-3.029998,0,6.410499,
4,9.88,-4.699579,0,4.72375,
5,9.88,-3.982001,0,5.984661,
6,9.88,-4.866299,0,3.440387,
7,9.88,-5.915908,0,0.2707562,
1,9.9,-4.65,0,2.325,
2,9.9,-3.470501,0,3.054336,
3,9.9,-3.0071,0,6.410505,
4,9.9,-4.687704,0,4.748958,
5,9.9,-3.963506,0,5.989823,
6,9.9,-4.826954,0,3.466398,
7,9.9,-5.90813,0,0.265201,
1,9.92,-4.65,0,2.325,
2,9.92,-3.481085,0,3.057086,
3,9.92,-2.977871,0,6.410504,
4,9.92,-4.671357,0,4.778638,
5,9.92,-3.944095,0,5.995901,
6,9.92,-4.78344,0,3.496579,
7,9.92,-5.90127,0,0.2587278,
1,9.94,-4.65,0,2.325,
2,9.94,-3.491799,0,3.059705,
3,9.94,-2.942439,0,6.410496,
4,9.94,-4.650652,0,4.812677,
5,9.94,-3.92338,0,6.003283,
6,9.94,-4.735898,0,3.530789,
7,9.94,-5.895317,0,0.2513476,
1,9.96,-4.65,0,2.325,
2,9.96,-3.502967,0,3.061871,
3,9.96,-2.901007,0,6.410482,
4,9.96,-4.625779,0,4.850883,
5,9.96,-3.900841,0,6.012488,
6,9.96,-4.684475,0,3.568878,
7,9.96,-5.890258,0,0.2430738,
1,9.98,-4.7,0,2.35,
2,9.98,-3.508988,0,3.062516,
3,9.98,-2.877426,0,6.410291,
4,9.98,-4.611392,0,4.871937,
5,9.98,-3.888342,0,6.01832,
6,9.98,-4.656889,0,3.589797,
7,9.98,-5.888167,0,0.2384977,
1,10,-4.7,0,2.35,
2,10,-3.524147,0,3.060691,
3,10,-2.885347,0,6.410378,
4,10,-4.621161,0,4.875501,
5,10,-3.87243,0,6.020899,
6,10,-4.63988,0,3.593473,
7,10,-5.875714,0,0.2376171,
1,10.02,-4.7,0,2.35,
2,10.02,-3.541226,0,3.056945,
3,10.02,-2.887714,0,6.410424,
4,10.02,-4.627244,0,4.882751,
5,10.02,-3.854265,0,6.02573,
6,10.02,-4.618984,0,3.601036,
7,10.02,-5.864147,0,0.2358505,
1,10.04,-4.7,0,2.35,
2,10.04,-3.560455,0,3.05105,
3,10.04,-2.884263,0,6.410452,
4,10.04,-4.62943,0,4.893899,
5,10.04,-3.834249,0,6.032413,
6,10.04,-4.59392,0,3.612766,
7,10.04,-5.853476,0,0.2331884,
1,10.06,-4.7,0,2.35,
2,10.06,-3.58215,0,3.042688,
3,10.06,-2.87478,0,6.410472,
4,10.06,-4.627557,0,4.909105,
5,10.06,-3.812695,0,6.040633,
6,10.06,-4.564362,0,3.628991,
7,10.06,-5.843707,0,0.2296238,
1,10.08,-4.7,0,2.35,
2,10.08,-3.606736,0,3.031435,
3,10.08,-2.859118,0,6.410486,
4,10.08,-4.621516,0,4.928479,
5,10.08,-3.789807,0,6.050188,
6,10.08,-4.52992,0,3.6501,
7,10.08,-5.834846,0,0.2251524,
1,10.1,-4.7,0,2.35,
2,10.1,-3.634764,0,3.016741,
3,10.1,-2.837207,0,6.410494,
4,10.1,-4.611256,0,4.952073,
5,10.1,-3.765664,0,6.060997,
6,10.1,-4.490119,0,3.676567,
7,10.1,-5.826893,0,0.2197722,
1,10.12,-4.7,0,2.35,
2,10.12,-3.666919,0,2.997919,
3,10.12,-2.809067,0,6.410495,
4,10.12,-4.596777,0,4.979885,
5,10.12,-3.740213,0,6.073115,
6,10.12,-4.444389,0,3.708964,
7,10.12,-5.819848,0,0.2134833,
1,10.14,-4.7,0,2.35,
2,10.14,-3.704002,0,2.974169,
3,10.14,-2.774805,0,6.410489,
4,10.14,-4.578132,0,5.011864,
5,10.14,-3.713264,0,6.086731,
6,10.14,-4.392074,0,3.747946,
7,10.14,-5.81371,0,0.2062878,
1,10.16,-4.7,0,2.35,
2,10.16,-3.746838,0,2.944666,
3,10.16,-2.734617,0,6.410476,
4,10.16,-4.555415,0,5.047914,
5,10.16,-3.684501,0,6.10216,
6,10.16,-4.332522,0,3.794165,
7,10.16,-5.808476,0,0.1981884,
1,10.18,-4.75,0,2.375,
2,10.18,-3.771456,0,2.926715,
3,10.18,-2.711697,0,6.410287,
4,10.18,-4.542086,0,5.067909,
5,10.18,-3.668997,0,6.110998,
6,10.18,-4.298904,0,3.821116,
7,10.18,-5.80631,0,0.1936887,
1,10.2,-4.75,0,2.375,
2,10.2,-3.792084,0,2.91942,
3,10.2,-2.719711,0,6.410372,
4,10.2,-4.551631,0,5.071697,
5,10.2,-3.653414,0,6.113248,
6,10.2,-4.278348,0,3.828339,
7,10.2,-5.79388,0,0.1927855,
1,10.22,-4.75,0,2.375,
2,10.22,-3.820091,0,2.904747,
3,10.22,-2.722267,0,6.410417,
4,10.22,-4.557325,0,5.079337,
5,10.22,-3.635916,0,6.117413,
6,10.22,-4.250205,0,3.843149,
7,10.22,-5.78236,0,0.1909713,
1,10.24,-4.75,0,2.375,
2,10.24,-3.855515,0,2.882656,
3,10.24,-2.719102,0,6.410445,
4,10.24,-4.559055,0,5.09094,
5,10.24,-3.616895,0,6.123101,
6,10.24,-4.214223,0,3.865797,
7,10.24,-5.771766,0,0.1882322,
1,10.26,-4.75,0,2.375,
2,10.26,-3.898057,0,2.853447,
3,10.26,-2.710013,0,6.410464,
4,10.26,-4.556742,0,5.106586,
5,10.26,-3.59663,0,6.130033,
6,10.26,-4.170518,0,3.896168,
7,10.26,-5.762111,0,0.1845543,
1,10.28,-4.75,0,2.375,
2,10.28,-3.946878,0,2.81796,
3,10.28,-2.694871,0,6.410476,
4,10.28,-4.550356,0,5.126306,
5,10.28,-3.575265,0,6.138064,
6,10.28,-4.119733,0,3.93362,
7,10.28,-5.753408,0,0.1799234,
1,10.3,-4.75,0,2.375,
2,10.3,-4.00045,0,2.777721,
3,10.3,-2.673629,0,6.410483,
4,10.3,-4.539925,0,5.15007,
5,10.3,-3.552803,0,6.147192,
6,10.3,-4.063113,0,3.976907,
7,10.3,-5.745674,0,0.1743239,
1,10.32,-4.75,0,2.375,
2,10.32,-4.056561,0,2.734944,
3,10.32,-2.646328,0,6.410482,
4,10.32,-4.52555,0,5.177778,
5,10.32,-3.529099,0,6.157564,
6,10.32,-4.002415,0,4.024272,
7,10.32,-5.738926,0,0.1677386,
1,10.34,-4.75,0,2.375,
2,10.34,-4.112515,0,2.692322,
3,10.34,-2.613098,0,6.410474,
4,10.34,-4.507411,0,5.20925,
5,10.34,-3.503868,0,6.169462,
6,10.34,-3.93965,0,4.073703,
7,10.34,-5.733183,0,0.1601484,
1,10.36,-4.75,0,2.375,
2,10.36,-4.165459,0,2.652713,
3,10.36,-2.574154,0,6.41046,
4,10.36,-4.485765,0,5.24423,
5,10.36,-3.476701,0,6.183295,
6,10.36,-3.876787,0,4.123233,
7,10.36,-5.728464,0,0.1515334,
1,10.38,-4.75,0,2.375,
2,10.38,-4.212677,0,2.618828,
3,10.38,-2.529787,0,6.410439,
4,10.38,-4.460925,0,5.282404,
5,10.38,-3.447096,0,6.199566,
6,10.38,-3.815533,0,4.171154,
7,10.38,-5.72479,0,0.1418744,
1,10.4,-4.814158,0,2.393575,
2,10.4,-4.21808,0,2.612358,
3,10.4,-2.505069,0,6.41026,
4,10.4,-4.447083,0,5.302913,
5,10.4,-3.430792,0,6.209204,
6,10.4,-3.786384,0,4.193636,
7,10.4,-5.723482,0,0.1365152,
1,10.42,-4.814158,0,2.393575,
2,10.42,-4.225178,0,2.618594,
3,10.42,-2.513746,0,6.410327,
4,10.42,-4.457935,0,5.305393,
5,10.42,-3.41431,0,6.212353,
6,10.42,-3.77698,0,4.189707,
7,10.42,-5.711218,0,0.1354465,
1,10.44,-4.814158,0,2.393575,
2,10.44,-4.225821,0,2.631285,
3,10.44,-2.517656,0,6.410365,
4,10.44,-4.466311,0,5.310351,
5,10.44,-3.395027,0,6.218302,
6,10.44,-3.771261,0,4.182092,
7,10.44,-5.700027,0,0.1333041,
1,10.46,-4.814158,0,2.393575,
2,10.46,-4.21963,0,2.650809,
3,10.46,-2.516606,0,6.410387,
4,10.46,-4.472199,0,5.317796,
5,10.46,-3.373396,0,6.2266,
6,10.46,-3.768808,0,4.171211,
7,10.46,-5.689913,0,0.1300842,
1,10.48,-4.814158,0,2.393575,
2,10.48,-4.206397,0,2.677375,
3,10.48,-2.510474,0,6.410399,
4,10.48,-4.475594,0,5.327735,
5,10.48,-3.349812,0,6.236851,
6,10.48,-3.769047,0,4.157639,
7,10.48,-5.680872,0,0.1257915,
1,10.5,-4.814158,0,2.393575,
2,10.5,-4.186172,0,2.710933,
3,10.5,-2.499228,0,6.410405,
4,10.5,-4.476485,0,5.340177,
5,10.5,-3.324595,0,6.248734,
6,10.5,-3.771244,0,4.142109,
7,10.5,-5.672892,0,0.1204387,
1,10.52,-4.814158,0,2.393575,
2,10.52,-4.159357,0,2.751081,
3,10.52,-2.482927,0,6.410403,
4,10.52,-4.474874,0,5.355121,
5,10.52,-3.297973,0,6.262022,
6,10.52,-3.774484,0,4.125535,
7,10.52,-5.665952,0,0.1140456,
1,10.54,-4.814158,0,2.393575,
2,10.54,-4.12678,0,2.796991,
3,10.54,-2.461734,0,6.410393,
4,10.54,-4.470771,0,5.372558,
5,10.54,-3.270071,0,6.276591,
6,10.54,-3.777659,0,4.109026,
7,10.54,-5.660027,0,0.1066374,
1,10.56,-4.814158,0,2.393575,
2,10.56,-4.089731,0,2.847374,
3,10.56,-2.435907,0,6.410376,
4,10.56,-4.464198,0,5.392464,
5,10.56,-3.240904,0,6.292424,
6,10.56,-3.779454,0,4.093899,
7,10.56,-5.655087,0,0.09824345,
1,10.58,-4.814158,0,2.393575,
2,10.58,-4.049926,0,2.900512,
3,10.58,-2.405795,0,6.41035,
4,10.58,-4.455193,0,5.414803,
5,10.58,-3.210387,0,6.309608,
6,10.58,-3.778345,0,4.081675,
7,10.58,-5.651103,0,0.08889502,
1,10.6,-4.814158,0,2.393575,
2,10.6,-4.009429,0,2.954343,
3,10.6,-2.37183,0,6.410319,
4,10.6,-4.443802,0,5.439527,
5,10.6,-3.17834,0,6.328321,
6,10.6,-3.772641,0,4.074045,
7,10.6,-5.648041,0,0.07862413,
1,10.62,-4.864159,0,2.418576,
2,10.62,-3.989962,0,2.980476,
3,10.62,-2.353171,0,6.41018,
4,10.62,-4.43694,0,5.453055,
5,10.62,-3.161418,0,6.338576,
6,10.62,-3.766603,0,4.073417,
7,10.62,-5.646955,0,0.07304326,
1,10.64,-4.864159,0,2.418576,
2,10.64,-4.008095,0,2.975676,
3,10.64,-2.363711,0,6.410203,
4,10.64,-4.448036,0,5.455292,
5,10.64,-3.146121,0,6.340541,
6,10.64,-3.746055,0,4.080631,
7,10.64,-5.634485,0,0.07218044,
1,10.66,-4.864159,0,2.418576,
2,10.66,-4.030596,0,2.966508,
3,10.66,-2.371398,0,6.41022,
4,10.66,-4.456891,0,5.459771,
5,10.66,-3.129052,0,6.344276,
6,10.66,-3.71861,0,4.094742,
7,10.66,-5.622883,0,0.07044816,
1,10.68,-4.864159,0,2.418576,
2,10.68,-4.056384,0,2.954055,
3,10.68,-2.376127,0,6.410231,
4,10.68,-4.463497,0,5.466498,
5,10.68,-3.110414,0,6.349582,
6,10.68,-3.685,0,4.115019,
7,10.68,-5.612162,0,0.06783572,
1,10.7,-4.864159,0,2.418576,
2,10.7,-4.084014,0,2.939757,
3,10.7,-2.377845,0,6.410237,
4,10.7,-4.467861,0,5.475467,
5,10.7,-3.090324,0,6.356338,
6,10.7,-3.646231,0,4.140454,
7,10.7,-5.602332,0,0.0643332,
1,10.72,-4.864159,0,2.418576,
2,10.72,-4.111815,0,2.925289,
3,10.72,-2.376563,0,6.410238,
4,10.72,-4.470011,0,5.486651,
5,10.72,-3.068808,0,6.36452,
6,10.72,-3.603456,0,4.169896,
7,10.72,-5.5934,0,0.05993189,
1,10.74,-4.864159,0,2.418576,
2,10.74,-4.138024,0,2.912414,
3,10.74,-2.372368,0,6.410234,
4,10.74,-4.469995,0,5.5,
5,10.74,-3.045789,0,6.374206,
6,10.74,-3.557844,0,4.202175,
7,10.74,-5.585373,0,0.0546248,
1,10.76,-4.864159,0,2.418576,
2,10.76,-4.160919,0,2.902853,
3,10.76,-2.365435,0,6.410223,
4,10.76,-4.467882,0,5.515446,
5,10.76,-3.021079,0,6.385583,
6,10.76,-3.510482,0,4.236204,
7,10.76,-5.578257,0,0.04840747,
1,10.78,-4.864159,0,2.418576,
2,10.78,-4.178924,0,2.898181,
3,10.78,-2.356049,0,6.410203,
4,10.78,-4.463753,0,5.532909,
5,10.78,-2.994363,0,6.398965,
6,10.78,-3.46232,0,4.271033,
7,10.78,-5.572052,0,0.04127877,
1,10.8,-4.864159,0,2.418576,
2,10.8,-4.19069,0,2.899749,
3,10.8,-2.344628,0,6.410173,
4,10.8,-4.457698,0,5.552297,
5,10.8,-2.965188,0,6.414806,
6,10.8,-3.414145,0,4.305876,
7,10.8,-5.566756,0,0.03324187,
1,10.82,-4.864159,0,2.418576,
2,10.82,-4.195152,0,2.90862,
3,10.82,-2.331761,0,6.411551,
4,10.82,-4.449809,0,5.573519,
5,10.82,-2.932928,0,6.412261,
6,10.82,-3.366581,0,4.340105,
7,10.82,-5.562359,0,0.02430485,
1,10.84,-4.864159,0,2.418576,
2,10.84,-4.19158,0,2.925525,
3,10.84,-2.307844,0,6.41095,
4,10.84,-4.440175,0,5.596487,
5,10.84,-2.907144,0,6.410994,
6,10.84,-3.320161,0,4.373192,
7,10.84,-5.55885,0,0.01448118,
1,10.86,-4.914159,0,2.443576,
2,10.86,-4.185596,0,2.938176,
3,10.86,-2.293961,0,6.410425,
4,10.86,-4.434526,0,5.608802,
5,10.86,-2.893821,0,6.410434,
6,10.86,-3.297726,0,4.38896,
7,10.86,-5.557529,0,0.00913541,
1,10.88,-4.914159,0,2.443576,
2,10.88,-4.192014,0,2.945092,
3,10.88,-2.291487,0,6.410398,
4,10.88,-4.4463,0,5.610362,
5,10.88,-2.891459,0,6.410382,
6,10.88,-3.286384,0,4.386969,
7,10.88,-5.545034,0,0.00829732,
1,10.9,-4.914159,0,2.443576,
2,10.9,-4.191405,0,2.959034,
3,10.9,-2.286666,0,6.410414,
4,10.9,-4.456535,0,5.61346,
5,10.9,-2.886661,0,6.410395,
6,10.9,-3.276958,0,4.38306,
7,10.9,-5.533379,0,0.006619179,
1,10.92,-4.914159,0,2.443576,
2,10.92,-4.183684,0,2.980089,
3,10.92,-2.279495,0,6.410419,
4,10.92,-4.465278,0,5.618051,
5,10.92,-2.879493,0,6.410398,
6,10.92,-3.2693,0,4.377385,
7,10.92,-5.522565,0,0.004099987,
1,10.94,-4.914159,0,2.443576,
2,10.94,-4.169044,0,3.008063,
3,10.94,-2.270003,0,6.410416,
4,10.94,-4.472552,0,5.624109,
5,10.94,-2.870003,0,6.410395,
6,10.94,-3.26317,0,4.370182,
7,10.94,-5.512589,0,0.0007434022,
1,10.96,-4.914159,0,2.443576,
2,10.96,-4.147964,0,3.042477,
3,10.96,-2.258238,0,6.410409,
4,10.96,-4.478368,0,5.631627,
5,10.96,-2.858238,0,6.410388,
6,10.96,-3.258234,0,4.361784,
7,10.96,-5.503441,0,-0.003442694,
1,10.98,-4.914159,0,2.443576,
2,10.98,-4.121202,0,3.082572,
3,10.98,-2.244251,0,6.410401,
4,10.98,-4.482718,0,5.64061,
5,10.98,-2.844251,0,6.41038,
6,10.98,-3.254059,0,4.352626,
7,10.98,-5.495112,0,-0.008446882,
1,11,-4.914159,0,2.443576,
2,11,-4.089768,0,3.127339,
3,11,-2.228102,0,6.410391,
4,11,-4.485587,0,5.651074,
5,11,-2.828102,0,6.410371,
6,11,-3.250104,0,4.343247,
7,11,-5.487586,0,-0.01425501,
1,11.02,-4.914159,0,2.443576,
2,11.02,-4.054885,0,3.175556,
3,11.02,-2.209851,0,6.410381,
4,11.02,-4.486944,0,5.663051,
5,11.02,-2.80985,0,6.410361,
6,11.02,-3.245717,0,4.334301,
7,11.02,-5.480849,0,-0.02085103,
1,11.04,-4.914159,0,2.443576,
2,11.04,-4.017935,0,3.225839,
3,11.04,-2.189556,0,6.41037,
4,11.04,-4.486756,0,5.676572,
5,11.04,-2.789556,0,6.410351,
6,11.04,-3.240139,0,4.326546,
7,11.04,-5.474883,0,-0.02821771,
1,11.06,-4.914159,0,2.443576,
2,11.06,-3.980407,0,3.2767,
3,11.06,-2.167278,0,6.41036,
4,11.06,-4.484983,0,5.691678,
5,11.06,-2.767277,0,6.410341,
6,11.06,-3.232514,0,4.320837,
7,11.06,-5.469669,0,-0.03633728,
1,11.08,-4.914159,0,2.443576,
2,11.08,-3.943833,0,3.326607,
3,11.08,-2.143067,0,6.41035,
4,11.08,-4.481587,0,5.708407,
5,11.08,-2.743068,0,6.410332,
6,11.08,-3.221923,0,4.318094,
7,11.08,-5.46519,0,-0.04519177,
1,11.1,-4.914159,0,2.443576,
2,11.1,-3.909715,0,3.374059,
3,11.1,-2.116972,0,6.410341,
4,11.1,-4.47653,0,5.726798,
5,11.1,-2.716972,0,6.410323,
6,11.1,-3.20744,0,4.319244,
7,11.1,-5.461428,0,-0.05476334,
1,11.12,-4.964159,0,2.468576,
2,11.12,-3.894576,0,3.395864,
3,11.12,-2.103,0,6.410209,
4,11.12,-4.473155,0,5.736839,
5,11.12,-2.703,0,6.410205,
6,11.12,-3.197826,0,4.322192,
7,11.12,-5.459897,0,-0.05989884,
1,11.14,-4.964159,0,2.468576,
2,11.14,-3.913275,0,3.390499,
3,11.14,-2.101182,0,6.410263,
4,11.14,-4.484804,0,5.738524,
5,11.14,-2.701181,0,6.410253,
6,11.14,-3.17959,0,4.327095,
7,11.14,-5.447233,0,-0.06056843,
1,11.16,-4.964159,0,2.468576,
2,11.16,-3.936924,0,3.380184,
3,11.16,-2.097553,0,6.410301,
4,11.16,-4.494793,0,5.741868,
5,11.16,-2.697553,0,6.410288,
6,11.16,-3.156899,0,4.336453,
7,11.16,-5.435242,0,-0.06191052,
1,11.18,-4.964159,0,2.468576,
2,11.18,-3.96458,0,3.365861,
3,11.18,-2.092106,0,6.410316,
4,11.18,-4.503186,0,5.746809,
5,11.18,-2.692106,0,6.410301,
6,11.18,-3.130499,0,4.349519,
7,11.18,-5.423927,0,-0.06392977,
1,11.2,-4.964159,0,2.468576,
2,11.2,-3.99511,0,3.348664,
3,11.2,-2.084819,0,6.410324,
4,11.2,-4.510048,0,5.75328,
5,11.2,-2.684819,0,6.410308,
6,11.2,-3.101254,0,4.365431,
7,11.2,-5.413295,0,-0.06663037,
1,11.22,-4.964159,0,2.468576,
2,11.22,-4.02728,0,3.329827,
3,11.22,-2.075665,0,6.410329,
4,11.22,-4.515454,0,5.761208,
5,11.22,-2.675664,0,6.410313,
6,11.22,-3.070054,0,4.383297,
7,11.22,-5.403347,0,-0.07001587,
1,11.24,-4.964159,0,2.468576,
2,11.24,-4.059831,0,3.310609,
3,11.24,-2.064604,0,6.410336,
4,11.24,-4.519475,0,5.770519,
5,11.24,-2.664604,0,6.410319,
6,11.24,-3.037757,0,4.40226,
7,11.24,-5.394087,0,-0.0740891,
1,11.26,-4.964159,0,2.468576,
2,11.26,-4.09153,0,3.292243,
3,11.26,-2.051595,0,6.410343,
4,11.26,-4.522185,0,5.781143,
5,11.26,-2.651595,0,6.410326,
6,11.26,-3.005147,0,4.421537,
7,11.26,-5.385516,0,-0.07885202,
1,11.28,-4.964159,0,2.468576,
2,11.28,-4.121209,0,3.275897,
3,11.28,-2.03659,0,6.410351,
4,11.28,-4.523651,0,5.793011,
5,11.28,-2.63659,0,6.410333,
6,11.28,-2.972913,0,4.440438,
7,11.28,-5.377636,0,-0.08430544,
1,11.3,-4.964159,0,2.468576,
2,11.3,-4.147794,0,3.262645,
3,11.3,-2.019541,0,6.410359,
4,11.3,-4.523935,0,5.80606,
5,11.3,-2.619541,0,6.410341,
6,11.3,-2.941644,0,4.458374,
7,11.3,-5.370446,0,-0.09044885,
1,11.32,-4.964159,0,2.468576,
2,11.32,-4.170322,0,3.253449,
3,11.32,-2.000401,0,6.410367,
4,11.32,-4.523092,0,5.820236,
5,11.32,-2.6004,0,6.410349,
6,11.32,-2.911832,0,4.474852,
7,11.32,-5.363944,0,-0.09728008,
1,11.34,-4.964159,0,2.468576,
2,11.34,-4.187973,0,3.249132,
3,11.34,-1.979126,0,6.410375,
4,11.34,-4.521166,0,5.835495,
5,11.34,-2.579126,0,6.410357,
6,11.34,-2.883877,0,4.489474,
7,11.34,-5.358126,0,-0.1047951,
1,11.36,-4.964159,0,2.468576,
2,11.36,-4.200083,0,3.250356,
3,11.36,-1.955682,0,6.410382,
4,11.36,-4.518193,0,5.851802,
5,11.36,-2.555682,0,6.410363,
6,11.36,-2.858094,0,4.501924,
7,11.36,-5.352985,0,-0.1129877,
1,11.38,-4.964159,0,2.468576,
2,11.38,-4.206173,0,3.257598,
3,11.38,-1.930041,0,6.410388,
4,11.38,-4.514195,0,5.869133,
5,11.38,-2.530041,0,6.410368,
6,11.38,-2.834715,0,4.511969,
7,11.38,-5.348514,0,-0.1218495,
1,11.4,-5.014159,0,2.493576,
2,11.4,-4.20607,0,3.264368,
3,11.4,-1.916115,0,6.410244,
4,11.4,-4.51169,0,5.878304,
5,11.4,-2.516115,0,6.41024,
6,11.4,-2.824308,0,4.51571,
7,11.4,-5.346607,0,-0.1266097,
1,11.42,-5.014159,0,2.493576,
2,11.42,-4.213738,0,3.270033,
3,11.42,-1.913896,0,6.410317,
4,11.42,-4.524021,0,5.879307,
5,11.42,-2.513896,0,6.410306,
6,11.42,-2.813683,0,4.513001,
7,11.42,-5.333902,0,-0.1272382,
1,11.44,-5.014159,0,2.493576,
2,11.44,-4.215671,0,3.281433,
3,11.44,-1.909469,0,6.410366,
4,11.44,-4.535354,0,5.881308,
5,11.44,-2.509469,0,6.41035,
6,11.44,-2.805766,0,4.507585,
7,11.44,-5.321827,0,-0.1284956,
1,11.46,-5.014159,0,2.493576,
2,11.46,-4.21182,0,3.298618,
3,11.46,-1.902852,0,6.410382,
4,11.46,-4.545695,0,5.884299,
5,11.46,-2.502852,0,6.410364,
6,11.46,-2.80052,0,4.499498,
7,11.46,-5.31038,0,-0.1303821,
1,11.48,-5.014159,0,2.493576,
2,11.48,-4.202315,0,3.321456,
3,11.48,-1.894075,0,6.410385,
4,11.48,-4.555044,0,5.888284,
5,11.48,-2.494075,0,6.410365,
6,11.48,-2.797838,0,4.488846,
7,11.48,-5.29956,0,-0.1328953,
1,11.5,-5.014159,0,2.493576,
2,11.5,-4.187461,0,3.349643,
3,11.5,-1.883183,0,6.410379,
4,11.5,-4.563386,0,5.893275,
5,11.5,-2.483183,0,6.41036,
6,11.5,-2.797555,0,4.475796,
7,11.5,-5.289362,0,-0.1360312,
1,11.52,-5.014159,0,2.493576,
2,11.52,-4.167725,0,3.382712,
3,11.52,-1.870235,0,6.410371,
4,11.52,-4.5707,0,5.899295,
5,11.52,-2.470235,0,6.410352,
6,11.52,-2.799438,0,4.46058,
7,11.52,-5.279781,0,-0.1397839,
1,11.54,-5.014159,0,2.493576,
2,11.54,-4.143712,0,3.42006,
3,11.54,-1.855299,0,6.410361,
4,11.54,-4.576954,0,5.906374,
5,11.54,-2.455299,0,6.410342,
6,11.54,-2.803195,0,4.44349,
7,11.54,-5.27081,0,-0.144146,
1,11.56,-5.014159,0,2.493576,
2,11.56,-4.116137,0,3.460967,
3,11.56,-1.83845,0,6.410348,
4,11.56,-4.582112,0,5.914549,
5,11.56,-2.43845,0,6.41033,
6,11.56,-2.808473,0,4.424878,
7,11.56,-5.26244,0,-0.1491092,
1,11.58,-5.014159,0,2.493576,
2,11.58,-4.085804,0,3.504633,
3,11.58,-1.819769,0,6.410335,
4,11.58,-4.586132,0,5.923862,
5,11.58,-2.419769,0,6.410317,
6,11.58,-2.814865,0,4.405153,
7,11.58,-5.254662,0,-0.1546641,
1,11.6,-5.014159,0,2.493576,
2,11.6,-4.053572,0,3.550198,
3,11.6,-1.799342,0,6.41032,
4,11.6,-4.588966,0,5.934361,
5,11.6,-2.399341,0,6.410303,
6,11.6,-2.82191,0,4.384774,
7,11.6,-5.247465,0,-0.1608009,
1,11.62,-5.014159,0,2.493576,
2,11.62,-4.020329,0,3.596775,
3,11.62,-1.777251,0,6.410306,
4,11.62,-4.590569,0,5.946093,
5,11.62,-2.377251,0,6.410289,
6,11.62,-2.82911,0,4.364242,
7,11.62,-5.24084,0,-0.1675092,
1,11.64,-5.014159,0,2.493576,
2,11.64,-3.986965,0,3.643472,
3,11.64,-1.75358,0,6.41029,
4,11.64,-4.590889,0,5.959105,
5,11.64,-2.35358,0,6.410275,
6,11.64,-2.835935,0,4.344083,
7,11.64,-5.234776,0,-0.1747785,
1,11.66,-5.014159,0,2.493576,
2,11.66,-3.954347,0,3.689423,
3,11.66,-1.728409,0,6.410276,
4,11.66,-4.589883,0,5.973445,
5,11.66,-2.328408,0,6.410261,
6,11.66,-2.841853,0,4.324832,
7,11.66,-5.229261,0,-0.1825981,
1,11.68,-5.014159,0,2.493576,
2,11.68,-3.923289,0,3.733815,
3,11.68,-1.70181,0,6.410262,
4,11.68,-4.587506,0,5.989155,
5,11.68,-2.30181,0,6.410248,
6,11.68,-2.84635,0,4.307001,
7,11.68,-5.224287,0,-0.1909573,
1,11.7,-5.064159,0,2.518576,
2,11.7,-3.908902,0,3.754868,
3,11.7,-1.68783,0,6.410157,
4,11.7,-4.585614,0,5.997714,
5,11.7,-2.28783,0,6.410154,
6,11.7,-2.847659,0,4.299026,
7,11.7,-5.222064,0,-0.1954013,
1,11.72,-5.064159,0,2.518576,
2,11.72,-3.925295,0,3.751809,
3,11.72,-1.686536,0,6.41019,
4,11.72,-4.597533,0,5.999128,
5,11.72,-2.286536,0,6.410183,
6,11.72,-2.832227,0,4.301125,
7,11.72,-5.20923,0,-0.1959004,
1,11.74,-5.064159,0,2.518576,
2,11.74,-3.944525,0,3.745913,
3,11.74,-1.683947,0,6.410215,
4,11.74,-4.608047,0,6.001947,
5,11.74,-2.283947,0,6.410206,
6,11.74,-2.814953,0,4.305066,
7,11.74,-5.196895,0,-0.1968992,
1,11.76,-5.064159,0,2.518576,
2,11.76,-3.96613,0,3.73764,
3,11.76,-1.680056,0,6.410226,
4,11.76,-4.617183,0,6.006145,
5,11.76,-2.280056,0,6.410216,
6,11.76,-2.796201,0,4.310484,
7,11.76,-5.185061,0,-0.1983985,
1,11.78,-5.064159,0,2.518576,
2,11.78,-3.989617,0,3.727487,
3,11.78,-1.674848,0,6.410232,
4,11.78,-4.624974,0,6.011687,
5,11.78,-2.274848,0,6.41022,
6,11.78,-2.776344,0,4.317008,
7,11.78,-5.173728,0,-0.2003988,
1,11.8,-5.064159,0,2.518576,
2,11.8,-4.014469,0,3.715968,
3,11.8,-1.668309,0,6.410235,
4,11.8,-4.631452,0,6.018542,
5,11.8,-2.268309,0,6.410223,
6,11.8,-2.755749,0,4.32427,
7,11.8,-5.162896,0,-0.2028999,
1,11.82,-5.064159,0,2.518576,
2,11.82,-4.040161,0,3.703609,
3,11.82,-1.660423,0,6.410238,
4,11.82,-4.636653,0,6.026674,
5,11.82,-2.260423,0,6.410226,
6,11.82,-2.73477,0,4.331914,
7,11.82,-5.152564,0,-0.2059014,
1,11.84,-5.064159,0,2.518576,
2,11.84,-4.066165,0,3.690939,
3,11.84,-1.651173,0,6.410241,
4,11.84,-4.640616,0,6.036045,
5,11.84,-2.251173,0,6.410229,
6,11.84,-2.713742,0,4.33961,
7,11.84,-5.142731,0,-0.2094021,
1,11.86,-5.064159,0,2.518576,
2,11.86,-4.091961,0,3.678477,
